marker	drug	rho	p.value
ACSL3.CP	Paclitaxel_Microtubules	-0.014795081	0.798898253
ACSL3.CP	Parthenolide_NFkappaB	0.055652085	0.337545079
ACSL3.CP	Pazopanib_VEGFR_PDGFRA_PDGFRB_KIT	-0.041681467	0.313797908
ACSL3.CP	PD_0325901_MEK_1_2	-0.041384852	0.314781586
ACSL3.CP	PD_0332991_Cdk_4_6	0.092959877	0.025938604
ACSL3.CP	PD_173074_FGFR1_FGFR3	0.005889172	0.885631099
ACSL3.CP	PF_02341066_MET_ALK	0.057921705	0.316554246
ACSL3.CP	PF_4708671_p70_S6KA	-0.029568991	0.472707315
ACSL3.CP	PF_562271_FAK	0.059203826	0.15023302
ACSL3.CP	PHA_665752_MET	0.007519444	0.896460454
ACSL3.CP	PLX4720_RAF	0.020121859	0.623077768
ACSL3.CP	Pyrimethamine_STAT3	0.104497995	0.071660617
ACSL3.CP	QS11_ARFGAP	0.10110388	0.014344574
ACSL3.CP	Rapamycin_mTOR	-0.02392351	0.679321196
ACSL3.CP	RDEA119_MEK_1_2	-0.04389934	0.28625476
ACSL3.CP	RO_3306_Cdk1	-0.045470554	0.266517481
ACSL3.CP	Roscovitine_CDK_s	0.12781157	0.02843948
ACSL3.CP	S_Trityl_L_cysteine_Eg5	0.043796689	0.451310458
ACSL3.CP	Salubrinal_GADD34_PP1C_phosphatase	0.077566935	0.183231345
ACSL3.CP	SB_216763_GSKa_b	0.0060474	0.885349699
ACSL3.CP	SB590885_BRAF	0.108100887	0.009115509
ACSL3.CP	Shikonin_not_given	0.079955683	0.051846284
ACSL3.CP	SL_0101_1_RSK_AURKB_PIM3	-0.009053643	0.825573508
ACSL3.CP	Sorafenib_PDGFRA_PDGFRB_KDR_KIT_FLT3	0.135225563	0.0193236
ACSL3.CP	Sunitinib_PDGFRA_PDGFRB_KDR_KIT_FLT3	0.130342934	0.024435025
ACSL3.CP	Temsirolimus_mTOR	0.029541122	0.470509217
ACSL3.CP	TGX221_PI3K_beta	-0.005508697	0.924556369
ACSL3.CP	Thapsigargin_ATPase_Ca_transporting_cardiac_muscle_slow_twitch_2	0.027532403	0.505927747
ACSL3.CP	Tipifarnib_Farnesyl_transferase	0.065660176	0.112335082
ACSL3.CP	TW_37_BCL_2_BCL_XL	0.070240473	0.087725107
ACSL3.CP	Vinblastine_Microtubules	0.113693041	0.005339528
ACSL3.CP	Vinorelbine_Microtubules	0.094172595	0.021930472
ACSL3.CP	Vorinostat_HDAC_inhibitor_Class_I_IIa_IIb_IV	0.117630269	0.00393982
ACSL3.CP	VX_680_Aurora_kinase_A_B_C_FLT_3_ABL1_JAK2	0.113664073	0.049965769
ACSL3.CP	VX_702_p38_MAPK	0.086320499	0.03467103
ACSL3.CP	WH_4_023_SRC_family_ABL	-0.021424499	0.712625603
ACSL3.CP	WZ_1_84_BMX	0.050261587	0.387286066
ACSL3.CP	X17_AAG_Hsp90	-0.150058071	0.000227976
ACSL3.CP	X681640_Wee1_Chk1	0.041613216	0.317092619
ACSL3.CP	XMD8_85_Erk5	0.124949785	0.031921982
ACSL3.CP	Z_LLNle_CHO_gamma_secretase	0.053681417	0.355769445
ACSL3.CP	ZM_447439_Aurora_B	0.050455465	0.225022798
AF15Q14.CP	A_443654_AKT1_2_3	0.127060162	0.028301895
AF15Q14.CP	A_770041_Src_family	-0.003715764	0.94898403
AF15Q14.CP	ABT_263_Bcl_2_Bcl_xL_and_Bcl_w	0.080111979	0.050024557
AF15Q14.CP	ABT_888_PARP1_2	0.014817689	0.717413663
AF15Q14.CP	AG_014699_PARP1_2_	-0.021438015	0.602668572
AF15Q14.CP	AICAR_AMPK_agonist	0.02164323	0.597039809
AF15Q14.CP	AKT_inhibitor_VIII_AKT1_2	0.072508355	0.077934809
AF15Q14.CP	AMG_706_VEGFR_RET_c_KIT_PDGFR	-0.040329415	0.324437205
AF15Q14.CP	AP_24534_Bcr_Abl	0.028092507	0.495106048
AF15Q14.CP	AS601245_not_given	0.037968882	0.358881928
AF15Q14.CP	ATRA_Ligand_for_retinoic_acid_and_retinoid_X_receptors	-0.059762278	0.144042552
AF15Q14.CP	AUY922_HSP90	0.086465005	0.036389598
AF15Q14.CP	Axitinib_PDGFR_KIT_VEGFR	0.024351354	0.551957157
AF15Q14.CP	AZ628_BRAF	-0.025644397	0.659283276
AF15Q14.CP	AZD_0530_Src_Abl	-0.079939717	0.165850246
AF15Q14.CP	AZD_2281_PARP1_2	0.094400588	0.020847157
AF15Q14.CP	AZD6244_MEK_1_2	-0.01585103	0.70471783
AF15Q14.CP	AZD6482_PI3K_beta	-0.022425095	0.590229385
AF15Q14.CP	AZD6482_PI3Kb	0.002036326	0.960567634
AF15Q14.CP	AZD7762_Chk_1_2	0.05688791	0.164371099
AF15Q14.CP	AZD8055_mTORC1_2	0.02719631	0.508972542
AF15Q14.CP	BAY_61_3606_spleen_tyrosine_kinase	0.081927747	0.04743901
AF15Q14.CP	Bexarotene_Retinioic_acid_X_family_agonist	0.008446878	0.83831888
AF15Q14.CP	BI_2536_PLK1_2_3	0.025608545	0.659190785
AF15Q14.CP	BIBW2992_EGFR_HER2	-0.088279496	0.030749414
AF15Q14.CP	Bicalutamide_Androgen_receptor	-0.052758798	0.202197211
AF15Q14.CP	BIRB_0796_p38_JNK2	-0.024408749	0.551020017
AF15Q14.CP	Bleomycin_not_given	0.103920889	0.011832345
AF15Q14.CP	BMS_509744_IL2_inducible_T_cell_kinase_ITK	0.064449232	0.266603327
AF15Q14.CP	BMS_536924_IGF_1R	-0.048719213	0.40124273
AF15Q14.CP	BMS_708163_gamma_secretase_complex	-0.050707906	0.217573496
AF15Q14.CP	BMS_754807_IGF1R	-0.012701575	0.758973965
AF15Q14.CP	Bortezomib_Proteasome	-0.006243603	0.914671875
AF15Q14.CP	Bosutinib_SRC_ABL_TEC	-0.047363374	0.247099963
AF15Q14.CP	Bryostatin_1_PRKC	-0.036222623	0.38142601
AF15Q14.CP	BX_795_TBK1_PDK1_IKK_AURKB_C	0.013193565	0.747676599
AF15Q14.CP	Camptothecin_DNA_topoisomerase_I	0.077445419	0.058182191
AF15Q14.CP	CCT007093_PPM1D	-0.065975406	0.108501464
AF15Q14.CP	CCT018159_HSP90	-0.047690797	0.249861548
AF15Q14.CP	CEP_701_FLT3_JAK2_NTRK1_RET	0.033495896	0.413179194
AF15Q14.CP	CGP_082996_CDK4	0.06458793	0.266380944
AF15Q14.CP	CGP_60474_CDK_1_2_5_7_9	0.134940656	0.019789513
AF15Q14.CP	CHIR_99021_GSK3B	-0.065887645	0.109273335
AF15Q14.CP	CI_1040_MEK_1_2	-0.010355164	0.800990679
AF15Q14.CP	Cisplatin_DNA_crosslinking	0.052031868	0.203496002
AF15Q14.CP	CMK_Rsk	0.044006454	0.449143801
AF15Q14.CP	Cyclopamine_SMO	0.011999099	0.837397355
AF15Q14.CP	Cytarabine_Inhibits_DNA_synthesis	0.05513377	0.17779457
AF15Q14.CP	Dasatinib_ABL_SRC_BMX_pan_Y_KIT_PDGFR	-0.044282371	0.446302834
AF15Q14.CP	DMOG_Prolyl_4_Hydroxylase	0.105725422	0.010047457
AF15Q14.CP	Docetaxel_Microtubules	-0.076351087	0.061835113
AF15Q14.CP	Doxorubicin_DNA	0.106499055	0.009882744
AF15Q14.CP	EHT_1864_Rac_GTPases	0.015872514	0.699696853
AF15Q14.CP	Elesclomol_Hsp70	9.69E-05	0.998112447
AF15Q14.CP	Embelin_XIAP	0.05556116	0.179220452
AF15Q14.CP	Epothilone_B_Microtubules	0.0538922	0.192658989
AF15Q14.CP	Erlotinib_EGFR	-0.090461003	0.133846242
AF15Q14.CP	Etoposide_not_given	0.130619336	0.00144732
AF15Q14.CP	FH535_not_given	0.026371438	0.524038447
AF15Q14.CP	FTI_277_Farnesyl_transferase	0.001793638	0.965263981
AF15Q14.CP	GDC_0449_SMO	0.055835359	0.172331158
AF15Q14.CP	GDC0941_PI3K_class_1	-0.005092911	0.901754852
AF15Q14.CP	Gefitinib_EGFR	-0.084363075	0.039007285
AF15Q14.CP	Gemcitabine_not_given	0.108688219	0.008457203
AF15Q14.CP	GNF_2_BCR_ABL_only_allosteric_non_ATP_competetive	-0.042229107	0.467686933
AF15Q14.CP	GSK_1904529A_IGF1R	-0.009073442	0.826509602
AF15Q14.CP	GSK_650394_serum_glucocorticoid_regulated_kinase_1_	0.109743769	0.007837799
AF15Q14.CP	GSK269962A_ROCK	-0.024409537	0.67472979
AF15Q14.CP	GW_441756_Trk_A	-0.031827207	0.436849603
AF15Q14.CP	GW843682X_PLK1	0.027733799	0.63290263
AF15Q14.CP	Imatinib_BCR_ABL_KIT_PDGFR	-0.115065864	0.045718824
AF15Q14.CP	IPA_3_not_given	0.125291729	0.002377615
AF15Q14.CP	JNJ_26854165_MDM2	0.035980428	0.382186714
AF15Q14.CP	JNK_9L_JNK	0.124407482	0.002426534
AF15Q14.CP	JNK_Inhibitor_VIII_JNK	-0.041895391	0.305988596
AF15Q14.CP	JW_7_52_1_mTOR	0.057365386	0.32285905
AF15Q14.CP	KIN001_135_IKKe	0.053446886	0.357065882
AF15Q14.CP	KU_55933_ATM_IC50_13_nM_ATR_10_mM	0.029536625	0.471321687
AF15Q14.CP	Lapatinib_EGFR_ERBB2	-0.113364057	0.052164708
AF15Q14.CP	LAQ824_HDAC	0.034502966	0.404453877
AF15Q14.CP	Lenalidomide_TNF_alpha	0.029311196	0.473971865
AF15Q14.CP	LFM_A13_BTK	-0.053969402	0.192021504
AF15Q14.CP	Methotrexate_Dihydrofolate_reductase_DHFR	0.024332608	0.552263398
AF15Q14.CP	MG_132_Proteosome	-0.082043893	0.157735852
AF15Q14.CP	Midostaurin_KIT	0.017444981	0.671864975
AF15Q14.CP	Mitomycin_C_DNA_crosslinker	0.050799787	0.219484579
AF15Q14.CP	MK_2206_AKT1_2	0.054864528	0.189323145
AF15Q14.CP	MS_275_HDAC	0.039164491	0.501354274
AF15Q14.CP	Nilotinib_Bcr_Abl	0.058542152	0.158756378
AF15Q14.CP	NSC_87877_SHP1_2	0.008477072	0.836928517
AF15Q14.CP	NU_7441_DNAPK	0.059959604	0.143392341
AF15Q14.CP	Nutlin_3a_p53_MDM2_interaction	0.063678183	0.119514396
AF15Q14.CP	NVP_BEZ235_PI3K_Class_1_and_mTORC1_2	0.007312078	0.859086683
AF15Q14.CP	NVP_TAE684_ALK	-0.008855903	0.878392047
AF15Q14.CP	Obatoclax_Mesylate_BCL2_family	0.089627	0.030054237
AF15Q14.CP	OSI_906_IGF1R	-0.047951416	0.246468764
AF15Q14.CP	OSU_03012_PDK1	0.131018459	0.001480083
AF15Q14.CP	PAC_1_Caspase_3_activator	0.02346436	0.570797589
AF15Q14.CP	Paclitaxel_Microtubules	0.05202519	0.370018484
AF15Q14.CP	Parthenolide_NFkappaB	0.09025804	0.119387331
AF15Q14.CP	Pazopanib_VEGFR_PDGFRA_PDGFRB_KIT	0.028363106	0.493173593
AF15Q14.CP	PD_0325901_MEK_1_2	-0.036145308	0.38000807
AF15Q14.CP	PD_0332991_Cdk_4_6	0.01183433	0.777236447
AF15Q14.CP	PD_173074_FGFR1_FGFR3	0.078249785	0.05561277
AF15Q14.CP	PF_02341066_MET_ALK	0.060047958	0.299085847
AF15Q14.CP	PF_4708671_p70_S6KA	0.014970446	0.716233517
AF15Q14.CP	PF_562271_FAK	-0.026686354	0.51695255
AF15Q14.CP	PHA_665752_MET	-0.044799034	0.43793487
AF15Q14.CP	PLX4720_RAF	-0.053939613	0.187387807
AF15Q14.CP	Pyrimethamine_STAT3	0.015210666	0.793715906
AF15Q14.CP	QS11_ARFGAP	0.080903031	0.050290709
AF15Q14.CP	Rapamycin_mTOR	0.037787779	0.513692471
AF15Q14.CP	RDEA119_MEK_1_2	-0.088346268	0.03161711
AF15Q14.CP	RO_3306_Cdk1	-0.005782118	0.88769623
AF15Q14.CP	Roscovitine_CDK_s	0.068016966	0.244981024
AF15Q14.CP	S_Trityl_L_cysteine_Eg5	0.066570704	0.251948267
AF15Q14.CP	Salubrinal_GADD34_PP1C_phosphatase	0.021950533	0.706843557
AF15Q14.CP	SB_216763_GSKa_b	-0.084285397	0.044091423
AF15Q14.CP	SB590885_BRAF	0.032333979	0.436627209
AF15Q14.CP	Shikonin_not_given	0.111941884	0.006401363
AF15Q14.CP	SL_0101_1_RSK_AURKB_PIM3	0.051103245	0.213229465
AF15Q14.CP	Sorafenib_PDGFRA_PDGFRB_KDR_KIT_FLT3	0.020508674	0.723953602
AF15Q14.CP	Sunitinib_PDGFRA_PDGFRB_KDR_KIT_FLT3	0.096914496	0.094938084
AF15Q14.CP	Temsirolimus_mTOR	-0.027662317	0.499208357
AF15Q14.CP	TGX221_PI3K_beta	0.008942576	0.877824931
AF15Q14.CP	Thapsigargin_ATPase_Ca_transporting_cardiac_muscle_slow_twitch_2	0.018038587	0.663002854
AF15Q14.CP	Tipifarnib_Farnesyl_transferase	0.088703418	0.031798774
AF15Q14.CP	TW_37_BCL_2_BCL_XL	0.061578644	0.134516412
AF15Q14.CP	Vinblastine_Microtubules	-0.002265351	0.955877519
AF15Q14.CP	Vinorelbine_Microtubules	0.041665729	0.31150563
AF15Q14.CP	Vorinostat_HDAC_inhibitor_Class_I_IIa_IIb_IV	0.042071925	0.30395326
AF15Q14.CP	VX_680_Aurora_kinase_A_B_C_FLT_3_ABL1_JAK2	0.07081393	0.22290833
AF15Q14.CP	VX_702_p38_MAPK	0.051861302	0.204983721
AF15Q14.CP	WH_4_023_SRC_family_ABL	0.007130031	0.902449444
AF15Q14.CP	WZ_1_84_BMX	0.04909883	0.398376359
AF15Q14.CP	X17_AAG_Hsp90	-0.111012763	0.006533824
AF15Q14.CP	X681640_Wee1_Chk1	-0.001801663	0.965465406
AF15Q14.CP	XMD8_85_Erk5	0.071482405	0.22091277
AF15Q14.CP	Z_LLNle_CHO_gamma_secretase	0.055960748	0.335684582
AF15Q14.CP	ZM_447439_Aurora_B	0.016912418	0.684408054
AF1Q.CP	A_443654_AKT1_2_3	0.100391094	0.083610835
AF1Q.CP	A_770041_Src_family	0.018954176	0.744118071
AF1Q.CP	ABT_263_Bcl_2_Bcl_xL_and_Bcl_w	0.161277282	7.34E-05
AF1Q.CP	ABT_888_PARP1_2	0.082619742	0.043247899
AF1Q.CP	AG_014699_PARP1_2_	0.066110216	0.108078603
AF1Q.CP	AICAR_AMPK_agonist	0.119560394	0.003383253
AF1Q.CP	AKT_inhibitor_VIII_AKT1_2	0.016037369	0.696975575
AF1Q.CP	AMG_706_VEGFR_RET_c_KIT_PDGFR	0.01668339	0.683646149
AF1Q.CP	AP_24534_Bcr_Abl	0.071011287	0.084292152
AF1Q.CP	AS601245_not_given	0.025669413	0.535148449
AF1Q.CP	ATRA_Ligand_for_retinoic_acid_and_retinoid_X_receptors	0.047685907	0.243892414
AF1Q.CP	AUY922_HSP90	0.150179124	0.000263878
AF1Q.CP	Axitinib_PDGFR_KIT_VEGFR	0.070130242	0.08635849
AF1Q.CP	AZ628_BRAF	0.109029833	0.060129304
AF1Q.CP	AZD_0530_Src_Abl	-0.01916188	0.74015546
AF1Q.CP	AZD_2281_PARP1_2	0.153163751	0.000167889
AF1Q.CP	AZD6244_MEK_1_2	0.104843305	0.01196003
AF1Q.CP	AZD6482_PI3K_beta	0.027188597	0.513801205
AF1Q.CP	AZD6482_PI3Kb	0.027182647	0.509185502
AF1Q.CP	AZD7762_Chk_1_2	0.157838056	0.000104767
AF1Q.CP	AZD8055_mTORC1_2	0.11564631	0.004842819
AF1Q.CP	BAY_61_3606_spleen_tyrosine_kinase	0.101676844	0.013798568
AF1Q.CP	Bexarotene_Retinioic_acid_X_family_agonist	0.080429283	0.051656773
AF1Q.CP	BI_2536_PLK1_2_3	0.022861719	0.693793902
AF1Q.CP	BIBW2992_EGFR_HER2	0.026904734	0.511037652
AF1Q.CP	Bicalutamide_Androgen_receptor	-0.056440239	0.172427855
AF1Q.CP	BIRB_0796_p38_JNK2	-0.014156938	0.729510134
AF1Q.CP	Bleomycin_not_given	0.146525798	0.000372744
AF1Q.CP	BMS_509744_IL2_inducible_T_cell_kinase_ITK	0.080752011	0.163692529
AF1Q.CP	BMS_536924_IGF_1R	0.041551455	0.474120107
AF1Q.CP	BMS_708163_gamma_secretase_complex	0.030251612	0.46216361
AF1Q.CP	BMS_754807_IGF1R	-0.016633974	0.687806276
AF1Q.CP	Bortezomib_Proteasome	-0.020670017	0.722772113
AF1Q.CP	Bosutinib_SRC_ABL_TEC	0.143203458	0.000438688
AF1Q.CP	Bryostatin_1_PRKC	-0.030010109	0.46840296
AF1Q.CP	BX_795_TBK1_PDK1_IKK_AURKB_C	0.054688684	0.182060092
AF1Q.CP	Camptothecin_DNA_topoisomerase_I	0.160633753	7.85E-05
AF1Q.CP	CCT007093_PPM1D	0.011380358	0.782122551
AF1Q.CP	CCT018159_HSP90	0.016995539	0.681904698
AF1Q.CP	CEP_701_FLT3_JAK2_NTRK1_RET	0.168164696	3.52E-05
AF1Q.CP	CGP_082996_CDK4	0.057191815	0.325144979
AF1Q.CP	CGP_60474_CDK_1_2_5_7_9	0.124418463	0.031783846
AF1Q.CP	CHIR_99021_GSK3B	0.019125575	0.64235813
AF1Q.CP	CI_1040_MEK_1_2	0.123598223	0.002526641
AF1Q.CP	Cisplatin_DNA_crosslinking	0.124962636	0.002183807
AF1Q.CP	CMK_Rsk	0.078936031	0.174133356
AF1Q.CP	Cyclopamine_SMO	0.009875973	0.865867927
AF1Q.CP	Cytarabine_Inhibits_DNA_synthesis	0.165982336	4.46E-05
AF1Q.CP	Dasatinib_ABL_SRC_BMX_pan_Y_KIT_PDGFR	0.028477639	0.624393255
AF1Q.CP	DMOG_Prolyl_4_Hydroxylase	0.063901934	0.120398612
AF1Q.CP	Docetaxel_Microtubules	0.023471353	0.56642254
AF1Q.CP	Doxorubicin_DNA	0.087720391	0.033750023
AF1Q.CP	EHT_1864_Rac_GTPases	-0.003960437	0.923330098
AF1Q.CP	Elesclomol_Hsp70	-0.000646188	0.987408251
AF1Q.CP	Embelin_XIAP	0.069643658	0.092115925
AF1Q.CP	Epothilone_B_Microtubules	0.096734487	0.019170998
AF1Q.CP	Erlotinib_EGFR	-0.004871935	0.935782485
AF1Q.CP	Etoposide_not_given	0.117793985	0.004104829
AF1Q.CP	FH535_not_given	0.018043403	0.662918427
AF1Q.CP	FTI_277_Farnesyl_transferase	0.018137665	0.659638779
AF1Q.CP	GDC_0449_SMO	0.097728264	0.01673031
AF1Q.CP	GDC0941_PI3K_class_1	0.043981555	0.286171103
AF1Q.CP	Gefitinib_EGFR	0.054011012	0.186803715
AF1Q.CP	Gemcitabine_not_given	0.14871617	0.000303309
AF1Q.CP	GNF_2_BCR_ABL_only_allosteric_non_ATP_competetive	-0.017523906	0.763215262
AF1Q.CP	GSK_1904529A_IGF1R	-0.056202134	0.174248426
AF1Q.CP	GSK_650394_serum_glucocorticoid_regulated_kinase_1_	0.124100437	0.002617815
AF1Q.CP	GSK269962A_ROCK	-0.031225621	0.591334406
AF1Q.CP	GW_441756_Trk_A	-0.056417871	0.167891013
AF1Q.CP	GW843682X_PLK1	0.04863578	0.40205056
AF1Q.CP	Imatinib_BCR_ABL_KIT_PDGFR	-0.061844982	0.284025542
AF1Q.CP	IPA_3_not_given	0.085600547	0.038307538
AF1Q.CP	JNJ_26854165_MDM2	0.063124984	0.124985059
AF1Q.CP	JNK_9L_JNK	0.056540475	0.169478708
AF1Q.CP	JNK_Inhibitor_VIII_JNK	0.001951285	0.961989627
AF1Q.CP	JW_7_52_1_mTOR	0.077355209	0.182205984
AF1Q.CP	KIN001_135_IKKe	-0.020020779	0.730262688
AF1Q.CP	KU_55933_ATM_IC50_13_nM_ATR_10_mM	0.063762213	0.119646737
AF1Q.CP	Lapatinib_EGFR_ERBB2	-0.10615063	0.069142321
AF1Q.CP	LAQ824_HDAC	0.045764978	0.268697557
AF1Q.CP	Lenalidomide_TNF_alpha	0.081790787	0.045396828
AF1Q.CP	LFM_A13_BTK	-0.001698396	0.96727512
AF1Q.CP	Methotrexate_Dihydrofolate_reductase_DHFR	0.12505965	0.002166369
AF1Q.CP	MG_132_Proteosome	-0.101673761	0.079717347
AF1Q.CP	Midostaurin_KIT	0.040332852	0.327251405
AF1Q.CP	Mitomycin_C_DNA_crosslinker	0.082391123	0.046194713
AF1Q.CP	MK_2206_AKT1_2	0.049366678	0.237649048
AF1Q.CP	MS_275_HDAC	0.035845125	0.538332519
AF1Q.CP	Nilotinib_Bcr_Abl	0.075637562	0.068478133
AF1Q.CP	NSC_87877_SHP1_2	0.019627925	0.633643714
AF1Q.CP	NU_7441_DNAPK	0.088668141	0.030295298
AF1Q.CP	Nutlin_3a_p53_MDM2_interaction	0.122614546	0.002647018
AF1Q.CP	NVP_BEZ235_PI3K_Class_1_and_mTORC1_2	0.111171474	0.006777182
AF1Q.CP	NVP_TAE684_ALK	0.004258028	0.941354943
AF1Q.CP	Obatoclax_Mesylate_BCL2_family	0.084887004	0.039954589
AF1Q.CP	OSI_906_IGF1R	-0.024847147	0.548310224
AF1Q.CP	OSU_03012_PDK1	0.110236784	0.007562637
AF1Q.CP	PAC_1_Caspase_3_activator	0.017078404	0.679920407
AF1Q.CP	Paclitaxel_Microtubules	0.063429602	0.274258815
AF1Q.CP	Parthenolide_NFkappaB	0.085638897	0.139582503
AF1Q.CP	Pazopanib_VEGFR_PDGFRA_PDGFRB_KIT	-0.022312888	0.589851227
AF1Q.CP	PD_0325901_MEK_1_2	0.049358821	0.230471698
AF1Q.CP	PD_0332991_Cdk_4_6	0.149034885	0.000339844
AF1Q.CP	PD_173074_FGFR1_FGFR3	0.074480312	0.068517266
AF1Q.CP	PF_02341066_MET_ALK	0.093172573	0.106686074
AF1Q.CP	PF_4708671_p70_S6KA	-0.034921837	0.396355648
AF1Q.CP	PF_562271_FAK	0.015826774	0.70076187
AF1Q.CP	PHA_665752_MET	0.014869801	0.796906898
AF1Q.CP	PLX4720_RAF	0.082998905	0.042293934
AF1Q.CP	Pyrimethamine_STAT3	0.057168148	0.325345552
AF1Q.CP	QS11_ARFGAP	0.019985201	0.629233679
AF1Q.CP	Rapamycin_mTOR	0.112725579	0.05072368
AF1Q.CP	RDEA119_MEK_1_2	0.079224358	0.054033645
AF1Q.CP	RO_3306_Cdk1	0.02885149	0.480936651
AF1Q.CP	Roscovitine_CDK_s	0.03287801	0.574463063
AF1Q.CP	S_Trityl_L_cysteine_Eg5	0.101339589	0.080717307
AF1Q.CP	Salubrinal_GADD34_PP1C_phosphatase	0.035632603	0.541433626
AF1Q.CP	SB_216763_GSKa_b	0.0237161	0.571700905
AF1Q.CP	SB590885_BRAF	0.099714387	0.016202211
AF1Q.CP	Shikonin_not_given	0.021051802	0.60922045
AF1Q.CP	SL_0101_1_RSK_AURKB_PIM3	0.078585356	0.055386035
AF1Q.CP	Sorafenib_PDGFRA_PDGFRB_KDR_KIT_FLT3	0.083620978	0.149185987
AF1Q.CP	Sunitinib_PDGFRA_PDGFRB_KDR_KIT_FLT3	0.196016693	0.000667432
AF1Q.CP	Temsirolimus_mTOR	0.094925312	0.020144608
AF1Q.CP	TGX221_PI3K_beta	0.060516298	0.297765397
AF1Q.CP	Thapsigargin_ATPase_Ca_transporting_cardiac_muscle_slow_twitch_2	0.014551796	0.725192163
AF1Q.CP	Tipifarnib_Farnesyl_transferase	0.078764681	0.056704569
AF1Q.CP	TW_37_BCL_2_BCL_XL	0.048580149	0.237918799
AF1Q.CP	Vinblastine_Microtubules	0.154178202	0.000151729
AF1Q.CP	Vinorelbine_Microtubules	0.043884931	0.286413109
AF1Q.CP	Vorinostat_HDAC_inhibitor_Class_I_IIa_IIb_IV	0.084904223	0.037764827
AF1Q.CP	VX_680_Aurora_kinase_A_B_C_FLT_3_ABL1_JAK2	0.142656207	0.013705241
AF1Q.CP	VX_702_p38_MAPK	0.106270031	0.009245384
AF1Q.CP	WH_4_023_SRC_family_ABL	-0.003763445	0.948417389
AF1Q.CP	WZ_1_84_BMX	0.064955945	0.263660237
AF1Q.CP	X17_AAG_Hsp90	-0.018992969	0.642709473
AF1Q.CP	X681640_Wee1_Chk1	0.136928716	0.000945871
AF1Q.CP	XMD8_85_Erk5	0.076352803	0.190959967
AF1Q.CP	Z_LLNle_CHO_gamma_secretase	0.013224672	0.820156482
AF1Q.CP	ZM_447439_Aurora_B	0.094101233	0.023426917
AF3P21.CP	A_443654_AKT1_2_3	0.061013914	0.293803072
AF3P21.CP	A_770041_Src_family	-0.035405485	0.541964538
AF3P21.CP	ABT_263_Bcl_2_Bcl_xL_and_Bcl_w	0.14380249	0.000414767
AF3P21.CP	ABT_888_PARP1_2	-0.004699547	0.908620038
AF3P21.CP	AG_014699_PARP1_2_	0.085067129	0.038532031
AF3P21.CP	AICAR_AMPK_agonist	0.143717444	0.000418088
AF3P21.CP	AKT_inhibitor_VIII_AKT1_2	0.028559037	0.487968106
AF3P21.CP	AMG_706_VEGFR_RET_c_KIT_PDGFR	-0.003988301	0.922402343
AF3P21.CP	AP_24534_Bcr_Abl	-0.046056963	0.263208581
AF3P21.CP	AS601245_not_given	0.010243625	0.804560814
AF3P21.CP	ATRA_Ligand_for_retinoic_acid_and_retinoid_X_receptors	0.096032741	0.018729217
AF3P21.CP	AUY922_HSP90	0.023284677	0.57375151
AF3P21.CP	Axitinib_PDGFR_KIT_VEGFR	0.060066964	0.142005706
AF3P21.CP	AZ628_BRAF	-0.180770098	0.001728445
AF3P21.CP	AZD_0530_Src_Abl	-0.001927574	0.973388474
AF3P21.CP	AZD_2281_PARP1_2	0.075043088	0.066447555
AF3P21.CP	AZD6244_MEK_1_2	-0.044456279	0.287645613
AF3P21.CP	AZD6482_PI3K_beta	-0.048921664	0.239861324
AF3P21.CP	AZD6482_PI3Kb	-0.023806007	0.563208178
AF3P21.CP	AZD7762_Chk_1_2	0.005608246	0.891051931
AF3P21.CP	AZD8055_mTORC1_2	0.06189204	0.132540731
AF3P21.CP	BAY_61_3606_spleen_tyrosine_kinase	0.044792764	0.279009915
AF3P21.CP	Bexarotene_Retinioic_acid_X_family_agonist	-0.031249151	0.450230349
AF3P21.CP	BI_2536_PLK1_2_3	-0.014635241	0.80102525
AF3P21.CP	BIBW2992_EGFR_HER2	0.065937872	0.106923035
AF3P21.CP	Bicalutamide_Androgen_receptor	-0.085876908	0.037685272
AF3P21.CP	BIRB_0796_p38_JNK2	0.02644699	0.518255266
AF3P21.CP	Bleomycin_not_given	-0.007632575	0.853720657
AF3P21.CP	BMS_509744_IL2_inducible_T_cell_kinase_ITK	0.011644332	0.841079599
AF3P21.CP	BMS_536924_IGF_1R	0.014502092	0.802798187
AF3P21.CP	BMS_708163_gamma_secretase_complex	-0.025607255	0.533702721
AF3P21.CP	BMS_754807_IGF1R	0.061192744	0.138995156
AF3P21.CP	Bortezomib_Proteasome	-0.10474621	0.07146477
AF3P21.CP	Bosutinib_SRC_ABL_TEC	0.058126637	0.155360679
AF3P21.CP	Bryostatin_1_PRKC	-0.070948634	0.086165644
AF3P21.CP	BX_795_TBK1_PDK1_IKK_AURKB_C	-0.02543224	0.53512696
AF3P21.CP	Camptothecin_DNA_topoisomerase_I	0.043870167	0.283732269
AF3P21.CP	CCT007093_PPM1D	0.049274463	0.230875106
AF3P21.CP	CCT018159_HSP90	0.009435618	0.820005014
AF3P21.CP	CEP_701_FLT3_JAK2_NTRK1_RET	0.046821352	0.252556459
AF3P21.CP	CGP_082996_CDK4	0.022594855	0.697677136
AF3P21.CP	CGP_60474_CDK_1_2_5_7_9	0.041008349	0.480663752
AF3P21.CP	CHIR_99021_GSK3B	-0.099336421	0.015613205
